Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Ashy Flycatcher,Muscicapa caerulescens,656,2020-07-10,07:54,Seen,-3.386592,39.90218,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:54:01.581+0300
African Golden Oriole,Oriolus auratus,520,2020-07-10,07:52,Seen,-3.386648,39.902295,,1,false,Alive,11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:52:12.831+0300
Bronze Mannikin,Spermestes cucullata,823,2020-07-10,07:49,Seen,-3.386706,39.902586,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:49:18.639+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-10,07:46,Heard,-3.386845,39.903415,,1,false,Alive,10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:46:44.869+0300
Dark-backed Weaver,Ploceus bicolor,790,2020-07-10,07:44,Heard,-3.386974,39.904246,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:44:18.110+0300
Red-tailed Ant Thrush,Neocossyphus rufus,2662,2020-07-10,07:41,Seen,-3.387225,39.905313,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:41:06.402+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-10,07:37,Seen,-3.387439,39.90654,,1,false,Alive,20,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:37:10.304+0300
White-browed Robin Chat,Cossypha heuglini,580,2020-07-10,07:36,Heard,-3.38744,39.906657,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:36:55.580+0300
Hadeda,Bostrychia hagedash,84,2020-07-10,07:35,Heard,-3.387517,39.907141,,1,false,Alive,26,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:35:36.578+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-10,07:33,Heard,-3.387645,39.907823,,1,false,Alive,28,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:33:08.766+0300
Fischer's Greenbul,Phyllastrephus fischeri,2998,2020-07-10,07:32,Seen,-3.387645,39.907823,,1,false,Alive,28,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:32:45.877+0300
Black Cuckooshrike,Campephaga flava,513,2020-07-10,07:32,Seen,-3.387644,39.907789,,1,false,Alive,27,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:32:28.587+0300
Zanzibar Greenbul,Andropadus importunus,551,2020-07-10,07:24,Seen,-3.387823,39.908847,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:24:22.173+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-10,07:24,Seen,-3.387824,39.908881,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:24:13.692+0300
Black-headed Oriole,Oriolus larvatus,521,2020-07-10,07:22,Heard,-3.387887,39.909244,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:22:45.556+0300
Klaas's Cuckoo,Chrysococcyx klaas,351,2020-07-10,07:22,Heard,-3.38787,39.909273,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:22:34.340+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-07-10,07:22,Heard,-3.387863,39.909275,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:22:27.121+0300
Collared Sunbird,Hedydipna collaris,771,2020-07-10,07:21,Heard,-3.387929,39.909448,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:21:41.805+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-10,07:20,Heard,-3.387941,39.909581,,1,false,Alive,14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3950_2020-07-09,,2020-07-10T07:20:44.590+0300
