Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Diederik Cuckoo,Chrysococcyx caprius,352,2020-07-11,06:38,Heard,-3.388073,39.93959,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:38:47.080+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-11,06:35,Heard,-3.388515,39.939373,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:35:46.680+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-11,06:32,Seen,-3.389173,39.939149,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:32:54.769+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-11,06:32,Heard,-3.389235,39.939142,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:32:26.399+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-11,06:28,Heard,-3.390336,39.938818,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:28:12.131+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-11,06:27,Heard,-3.3904,39.93883,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:27:36.561+0300
Village Weaver,Ploceus cucullatus,797,2020-07-11,06:25,Heard,-3.391035,39.938685,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:25:17.426+0300
Malachite Kingfisher,Corythornis cristatus,397,2020-07-11,06:24,Seen,-3.391219,39.938611,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:24:03.259+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-11,06:21,Heard,-3.391466,39.938566,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:21:48.439+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-07-11,06:20,Heard,-3.39167,39.938535,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:20:43.854+0300
Woolly-necked Stork,Ciconia episcopus,77,2020-07-11,06:20,Seen,-3.391685,39.938547,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:20:01.546+0300
Little Swift,Apus affinis,385,2020-07-11,06:18,Seen,-3.391778,39.938481,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:18:49.198+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-11,06:16,Heard,-3.392438,39.938385,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:16:04.213+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-11,06:15,Heard,-3.392437,39.938386,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:15:39.876+0300
House Crow,Corvus splendens,989,2020-07-11,06:15,Seen,-3.39243,39.938404,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:15:20.262+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-11,06:14,Seen,-3.392547,39.938373,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:14:57.533+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-11,06:14,Heard,-3.392702,39.938339,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:14:12.570+0300
Great White Egret,Ardea alba,58,2020-07-11,06:13,Seen,-3.39276,39.938328,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:13:46.856+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-11,06:12,Heard,-3.392928,39.938275,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:12:45.691+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-11,06:08,Heard,-3.393461,39.938157,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:08:06.528+0300
White-browed Robin Chat,Cossypha heuglini,580,2020-07-11,06:06,Heard,-3.393719,39.93799,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:06:08.993+0300
Hadeda,Bostrychia hagedash,84,2020-07-11,06:03,Heard,-3.394074,39.937812,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:03:27.571+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-11,06:02,Heard,-3.394158,39.93779,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:02:51.332+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-11,06:02,Heard,-3.394154,39.937819,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:02:30.287+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-11,06:02,Heard,-3.394206,39.937792,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:02:06.275+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-11,06:01,Heard,-3.394229,39.93779,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:01:47.499+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-11,06:01,Seen,-3.394316,39.937792,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-11T06:01:15.197+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-10,09:58,Seen,-3.372214,39.934236,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:58:46.315+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-10,09:53,Seen,-3.37354,39.933929,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:53:49.649+0300
Lilac-breasted Roller,Coracias caudatus,413,2020-07-10,09:47,Seen,-3.374771,39.933981,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:47:57.817+0300
White-browed Robin Chat,Cossypha heuglini,580,2020-07-10,09:47,Heard,-3.374779,39.934017,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:47:37.826+0300
Pied Kingfisher,Ceryle rudis,394,2020-07-10,09:43,Seen,-3.374304,39.934317,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:43:53.501+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-10,09:43,Seen,-3.374271,39.934339,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:43:36.618+0300
Black-headed Heron,Ardea melanocephala,55,2020-07-10,09:42,Seen,-3.37401,39.934465,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:42:09.368+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-10,09:41,Heard,-3.373821,39.934478,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:41:20.903+0300
Grassland Pipit,Anthus cinnamomeus,692,2020-07-10,09:38,Seen,-3.373484,39.935005,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:38:59.644+0300
Lesser Striped Swallow,Cecropis abyssinica,503,2020-07-10,09:38,Heard,-3.373417,39.935089,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:38:38.412+0300
Sacred Ibis,Threskiornis aethiopicus,81,2020-07-10,09:32,Seen,-3.372785,39.935846,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:32:59.064+0300
Barn Swallow,Hirundo rustica,493,2020-07-10,09:30,Seen,-3.372436,39.935323,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:30:08.005+0300
Three-banded Plover,Charadrius tricollaris,238,2020-07-10,09:26,Seen,-3.372077,39.934866,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:26:47.150+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-10,09:24,Heard,-3.37167,39.934914,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:24:33.053+0300
Great White Egret,Ardea alba,58,2020-07-10,09:22,Seen,-3.371399,39.935188,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:22:11.582+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-10,09:21,Seen,-3.371412,39.935176,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:21:52.281+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-10,09:19,Seen,-3.371344,39.935532,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:19:57.768+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-10,09:16,Heard,-3.371041,39.936135,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:16:28.311+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-10,09:12,Seen,-3.370265,39.936472,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:12:56.821+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-10,09:08,Heard,-3.369914,39.93701,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:08:42.075+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-10,09:08,Heard,-3.369899,39.93707,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:08:27.358+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-10,09:08,Heard,-3.369884,39.937068,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:08:12.616+0300
Olive Sunbird,Cyanomitra olivacea,766,2020-07-10,09:05,Heard,-3.369726,39.937575,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:05:03.409+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-10,09:02,Heard,-3.369672,39.937776,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:02:53.137+0300
Village Weaver,Ploceus cucullatus,797,2020-07-10,09:02,Seen,-3.369653,39.937812,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:02:31.492+0300
Bronze Mannikin,Spermestes cucullata,823,2020-07-10,09:01,Heard,-3.369651,39.937814,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:01:58.229+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-10,09:01,Seen,-3.369634,39.937836,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:01:41.401+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-10,09:01,Heard,-3.369623,39.937913,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:01:13.097+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-10,09:00,Heard,-3.369566,39.938006,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:00:41.806+0300
Little Swift,Apus affinis,385,2020-07-10,09:00,Seen,-3.36952,39.938072,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T09:00:08.156+0300
Barn Swallow,Hirundo rustica,493,2020-07-10,08:59,Seen,-3.369483,39.938007,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:59:41.106+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2020-07-10,08:57,Seen,-3.369315,39.938372,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2020-07-09,,2020-07-10T08:57:36.336+0300
